# Vera source catalog — brick=1877p122 band=r
# Author: MaxKweeger | Software: vera / Claude Sonnet (Anthropic)
# Target journal: Journal of Open Source Software (joss.theoj.org)
ra,dec,x_image,y_image,flux_iso,flux_auto,a_image,b_image,theta,ellip,kron_rad,npix,flags
187.8982148,12.2015730,426.5629,1134.0909,4.468750,5.734375,3.272,0.500,0.52,0.8472,3.500,58,0
187.7394696,12.2552361,2607.7937,1871.4462,0.820678,5.717729,2.804,0.801,-0.24,0.7143,3.500,35,0
187.8499405,12.1407245,1089.8734,298.0044,2.414749,5.716171,2.383,0.882,-0.45,0.6298,3.500,62,0
187.8388797,12.2945150,1241.8535,2411.1566,2.420288,5.708374,6.175,0.500,0.17,0.9190,3.500,81,0
187.6903984,12.3419560,3282.0545,3063.0182,0.859375,5.703125,1.601,0.819,-1.68,0.4884,3.500,26,0
187.7215452,12.1451090,2854.0833,358.2500,0.375000,5.687500,2.313,0.912,25.81,0.6058,3.500,24,0
187.6769987,12.2564751,3466.1731,1888.4709,0.331157,5.684446,3.435,0.500,1.34,0.8544,3.500,17,0
187.9135660,12.2357720,215.6294,1604.0010,2.612266,5.675780,2.809,0.566,0.02,0.7985,3.500,45,0
187.6831279,12.2431059,3381.9553,1704.7721,0.481378,5.672369,1.906,1.345,-78.99,0.2943,3.500,29,0
187.8096903,12.2604436,1642.9297,1942.9995,3.197374,5.661753,4.708,0.500,0.07,0.8938,3.500,75,0
187.7909237,12.2429404,1900.7910,1702.4985,0.479243,5.660352,2.145,1.072,12.44,0.5001,3.500,28,0
187.9082995,12.2566687,287.9936,1891.1306,0.587539,5.659234,2.102,1.287,16.76,0.3878,3.500,33,0
187.7325887,12.2023625,2702.3407,1144.9396,2.796875,5.656250,1.696,1.199,2.79,0.2929,3.500,68,0
187.8936179,12.2918859,489.7264,2375.0314,1.140696,5.653362,1.806,0.740,2.34,0.5902,3.500,28,0
187.7888047,12.1740454,1929.9073,755.8484,2.852058,5.650261,1.998,0.902,1.25,0.5485,3.500,55,0
187.9078720,12.2876652,293.8683,2317.0367,4.001723,5.645230,2.224,0.513,0.34,0.7695,3.500,54,0
187.6706789,12.2848678,3553.0097,2278.5995,1.802930,5.634665,5.042,0.556,-0.44,0.8898,3.500,49,0
187.7174757,12.1452293,2910.0000,359.9024,0.640625,5.609375,2.285,1.007,-0.33,0.5591,3.500,36,0
187.7666578,12.1913816,2234.2152,994.0570,2.468750,5.602539,2.488,0.786,3.33,0.6842,3.500,57,0
187.7153779,12.1523303,2938.8246,457.4737,0.890625,5.593750,3.259,0.761,6.43,0.7665,3.500,42,0
187.7190697,12.2635743,2888.0979,1986.0166,1.933930,5.588673,2.122,0.655,-1.21,0.6911,3.500,41,0
187.7103247,12.1635764,3008.2578,612.0000,9.780907,5.577089,3.633,0.500,0.00,0.8624,3.500,63,0
187.8317756,12.3545222,1339.4669,3235.6828,3.365945,5.568793,2.005,0.969,-11.42,0.5167,3.500,50,0
187.9086993,12.3775374,282.5002,3551.9226,1.608217,5.567498,3.235,0.500,0.00,0.8455,3.500,20,0
187.8932944,12.1535960,494.1703,474.8644,4.828125,5.564754,2.327,0.662,0.27,0.7153,3.500,79,0
187.8192653,12.3416636,1511.3649,3059.0000,1.156250,5.562500,1.762,0.834,-3.22,0.5268,3.500,34,0
187.8936354,12.2369364,489.4851,1619.9995,4.272209,5.551215,2.292,0.500,0.15,0.7819,3.500,42,0
187.7795856,12.2844236,2056.5820,2272.4954,0.568278,5.550962,2.376,0.637,3.17,0.7320,3.500,20,0
187.7040140,12.1828319,3094.9707,876.5794,3.436193,5.550059,2.139,0.845,14.62,0.6049,3.500,43,0
187.8882220,12.3402247,563.8685,3039.2282,1.181812,5.549735,2.325,0.951,1.05,0.5911,3.500,44,0
187.7211761,12.1486505,2859.1556,406.9111,0.703125,5.546875,2.387,0.883,6.16,0.6301,3.500,35,0
187.8009017,12.1518667,1763.6897,451.1034,0.453125,5.546875,1.868,1.046,15.54,0.4403,3.500,27,0
187.8210528,12.2848811,1486.8040,2278.7821,0.691852,5.537463,2.226,0.975,-53.24,0.5622,3.500,28,0
187.7073250,12.1514631,3049.4754,445.5574,0.953125,5.531250,2.085,1.124,-0.66,0.4611,3.500,38,0
187.8737571,12.3035326,762.6223,2535.0624,2.424402,5.509784,2.280,0.500,0.03,0.7807,3.500,29,0
187.6722836,12.1889726,3530.9613,960.9551,4.471708,5.506424,2.709,0.500,-0.24,0.8154,3.500,62,0
187.6735770,12.1766843,3513.1892,792.1081,0.578125,5.476728,1.983,1.540,-24.39,0.2237,3.500,36,0
187.8026004,12.3516200,1740.3485,3195.8048,1.620453,5.473627,1.784,0.853,-1.95,0.5219,3.500,34,0
187.9100001,12.3402341,264.6277,3039.3577,0.747389,5.464977,2.662,0.845,5.33,0.6826,3.500,35,0
187.8602580,12.1777019,948.1061,806.0909,1.031250,5.453125,2.004,0.926,3.68,0.5380,3.500,35,0
187.7752280,12.2420917,2116.4573,1690.8366,0.468249,5.448716,4.319,0.601,-1.53,0.8608,3.500,27,0
187.6727128,12.3445640,3525.0632,3098.8526,1.484375,5.434848,2.187,0.610,-2.21,0.7212,3.500,27,0
187.6734095,12.2525168,3515.4898,1834.0816,3.684416,5.430756,3.028,0.511,0.27,0.8311,3.500,65,0
187.6779345,12.3132807,3453.3143,2669.0058,6.084575,5.425785,6.933,0.500,0.01,0.9279,3.500,103,0
187.7000565,12.1514611,3149.3485,445.5303,1.031250,5.421875,2.122,1.089,1.78,0.4870,3.500,39,0
187.7360997,12.2565364,2654.0978,1889.3137,0.468111,5.416288,2.472,1.064,0.01,0.5695,3.500,28,0
187.7739367,12.1913852,2134.2000,994.1059,2.656250,5.412598,2.308,0.728,0.66,0.6847,3.500,51,0
187.7940022,12.2824322,1858.4914,2245.1336,3.609375,5.390625,2.471,0.639,0.42,0.7413,3.500,72,0
187.8905840,12.1515309,531.4130,446.4891,1.406250,5.390625,2.499,1.025,-9.98,0.5899,3.500,52,0
187.7321719,12.3415114,2708.0682,3056.9091,0.687500,5.390625,1.667,0.829,7.10,0.5026,3.500,22,0
187.7771043,12.2494053,2090.6755,1791.3282,2.057861,5.365467,2.010,0.791,-2.29,0.6067,3.500,48,0
187.7172521,12.1766705,2913.0730,791.9197,2.140625,5.359375,2.336,0.673,-0.60,0.7119,3.500,47,0
187.7139535,12.1410966,2958.3971,303.1176,1.062500,5.359375,2.303,0.896,-2.09,0.6107,3.500,39,0
187.7919738,12.1411479,1886.3631,303.8222,0.698171,5.354821,2.168,1.036,2.04,0.5222,3.500,37,0
187.8663622,12.3402276,864.2313,3039.2689,0.947960,5.347593,2.385,1.066,5.03,0.5532,3.500,42,0
187.7218882,12.1418347,2849.3704,313.2593,0.421875,5.343750,2.513,0.743,2.36,0.7042,3.500,22,0
187.7871579,12.2848905,1952.5348,2278.9109,1.565960,5.338023,1.612,0.500,-1.63,0.6898,3.500,11,0
187.8185727,12.1516634,1520.8810,448.3095,0.656250,5.328125,2.547,0.938,-0.60,0.6317,3.500,35,0
187.8578225,12.2431394,981.5706,1705.2326,0.422784,5.328097,2.866,0.855,-20.18,0.7015,3.500,26,0
187.8236778,12.1936076,1450.7355,1024.6420,0.720789,5.317793,3.249,0.851,0.15,0.7381,3.500,36,0
187.8909421,12.2015766,526.4924,1134.1402,4.125000,5.312500,3.566,0.500,0.69,0.8598,3.500,63,0
187.9133034,12.1713614,219.2388,718.9701,1.046875,5.312500,4.479,0.849,5.90,0.8105,3.500,45,0
187.7004595,12.3295854,3143.8106,2893.0395,1.687866,5.293213,2.055,0.777,-0.75,0.6219,3.500,45,0
187.7880502,12.3516158,1940.2742,3195.7480,1.361289,5.291573,1.900,0.743,-0.29,0.6088,3.500,29,0
187.6992952,12.1486310,3159.8095,406.6429,0.656250,5.281250,2.222,0.884,-3.91,0.6020,3.500,30,0
187.8844607,12.2431369,615.5495,1705.1979,0.535821,5.276371,1.886,1.361,62.78,0.2782,3.500,35,0
187.8718073,12.1407146,789.4136,297.8692,1.913940,5.248963,2.622,0.773,1.90,0.7052,3.500,53,0
187.7199485,12.3774761,2876.0230,3551.0804,1.306820,5.243847,3.107,0.500,0.13,0.8391,3.500,19,0
187.8741477,12.2849209,757.2553,2279.3298,1.468750,5.219855,5.682,0.598,1.11,0.8947,3.500,47,0
187.6923634,12.1460989,3255.0545,371.8515,3.046875,5.218750,3.078,0.798,1.27,0.7407,3.500,77,0
187.6758619,12.3419575,3481.7925,3063.0377,0.828125,5.218750,1.594,0.776,0.23,0.5132,3.500,25,0
187.7850239,12.2421062,1981.8566,1691.0359,0.531080,5.206559,3.783,0.777,0.99,0.7946,3.500,34,0
187.9182453,12.2550000,151.3339,1868.2019,2.650128,5.204770,2.078,0.722,0.71,0.6525,3.500,49,0
187.8590945,12.3035384,964.0933,2535.1416,2.972290,5.203491,3.714,0.533,-0.16,0.8565,3.500,65,0
187.8187122,12.1702037,1518.9646,703.0619,1.765625,5.203125,2.442,0.682,0.30,0.7207,3.500,47,0
187.6954600,12.1766660,3212.5065,791.8571,1.203125,5.203125,2.334,0.906,1.22,0.6116,3.500,45,0
187.6779660,12.2848739,3452.8812,2278.6834,1.621994,5.191459,4.319,0.500,0.37,0.8842,3.500,31,0
187.8810694,12.3035262,662.1481,2534.9748,2.046981,5.182815,1.827,0.500,0.04,0.7263,3.500,19,0
187.6800241,12.2636055,3424.6019,1986.4459,0.919488,5.179326,1.987,0.882,-3.91,0.5559,3.500,28,0
187.8066857,12.2455413,1684.2137,1738.2356,3.117651,5.178229,2.176,0.716,-0.27,0.6709,3.500,52,0
187.8517661,12.3035365,1064.7887,2535.1158,2.674146,5.174170,3.644,0.500,0.76,0.8628,3.500,54,0
187.7068592,12.2609451,3055.8753,1949.8913,1.702294,5.157657,2.360,0.635,0.43,0.7309,3.500,41,0
187.7811695,12.1913819,2034.8182,994.0606,2.578125,5.157593,2.263,0.692,1.41,0.6944,3.500,52,0
187.8506639,12.2842687,1079.9337,2270.3672,0.468905,5.149563,2.323,0.875,0.72,0.6233,3.500,27,0
187.7263681,12.2635782,2787.8141,1986.0707,2.263025,5.144300,2.129,0.730,-0.60,0.6572,3.500,47,0
187.7719313,12.1517615,2161.7561,449.6585,0.640625,5.140625,1.811,1.130,6.03,0.3763,3.500,35,0
187.8456931,12.1777042,1148.2345,806.1230,1.075899,5.132738,2.380,0.676,-2.33,0.7161,3.500,40,0
187.8836086,12.2015855,627.2588,1134.2627,3.906250,5.125000,4.225,0.632,1.08,0.8504,3.500,84,0
187.7836370,12.1550684,2000.9138,495.0963,1.359828,5.121474,1.785,0.952,2.24,0.4669,3.500,45,0
187.7884390,12.1913824,1934.9329,994.0671,2.328125,5.109619,2.352,0.753,1.91,0.6798,3.500,52,0
187.8839202,12.1714165,622.9773,719.7273,0.687500,5.109375,4.505,0.500,-0.21,0.8890,3.500,32,0
187.9273763,12.2994335,25.8696,2478.7391,0.359375,5.100465,2.099,0.773,-5.12,0.6318,3.500,20,0
187.8276599,12.1940699,1396.0187,1030.9949,4.325490,5.096657,2.343,0.500,0.09,0.7866,3.500,59,0
187.8135147,12.2565814,1590.3807,1889.9309,0.480691,5.092380,2.661,0.841,-1.04,0.6839,3.500,28,0
187.8859153,12.2793655,595.5631,2202.9950,2.914952,5.091093,2.660,0.500,0.02,0.8120,3.500,43,0
187.9180519,12.2849393,153.9912,2279.5815,1.530712,5.087306,5.132,0.500,-0.46,0.9026,3.500,37,0
187.8125007,12.2565208,1604.3135,1889.0982,0.439792,5.085996,2.708,0.912,-5.94,0.6631,3.500,28,0
187.8332530,12.1701939,1319.1667,702.9271,1.500000,5.078125,2.308,0.680,0.51,0.7052,3.500,40,0
187.7670641,12.2844060,2228.6328,2272.2547,0.253978,5.076423,2.469,0.500,2.14,0.7975,3.500,14,0
187.7521665,12.1913798,2433.3333,994.0312,1.500000,5.063965,2.577,0.847,0.00,0.6712,3.500,52,0
187.7398621,12.2023683,2602.4012,1145.0185,2.437500,5.062500,1.694,1.033,-0.43,0.3901,3.500,58,0
187.9181917,12.3133521,152.0703,2669.9863,3.624756,5.050746,7.195,0.500,0.07,0.9305,3.500,66,0
187.6799644,12.2015041,3425.4234,1133.1441,3.421875,5.046875,4.407,0.500,0.25,0.8866,3.500,79,0
187.8450226,12.2284976,1157.4473,1504.0478,0.341718,5.040524,4.584,0.500,-0.32,0.8909,3.500,18,0
187.7806105,12.2604437,2042.4991,1943.0007,1.995906,5.037185,4.189,0.500,-0.04,0.8807,3.500,39,0
187.8257663,12.3516719,1422.0383,3196.5190,0.967776,5.032101,1.834,0.803,5.93,0.5623,3.500,22,0
187.9126574,12.3641935,228.1140,3368.5715,0.486638,5.031945,0.834,0.702,38.98,0.1579,3.500,8,0
187.7879096,12.2604448,1942.2067,1943.0167,2.476540,5.031232,4.222,0.500,-0.05,0.8816,3.500,56,0
187.6895302,12.2875915,3293.9849,2316.0240,4.126188,5.030030,2.215,0.500,0.26,0.7743,3.500,48,0
187.6990757,12.2500073,3162.8246,1799.6002,0.474445,5.023476,2.231,1.041,81.07,0.5334,3.500,26,0
187.7649607,12.1725820,2257.5341,735.7409,2.079840,5.008610,1.928,0.866,1.10,0.5509,3.500,48,0
187.8402445,12.3516889,1223.1007,3196.7519,1.125307,5.002840,1.785,0.665,1.93,0.6277,3.500,21,0
187.6874860,12.2458816,3322.0726,1742.9112,3.624697,5.002339,2.138,0.581,-0.45,0.7280,3.500,55,0
187.8082149,12.2902101,1663.2017,2352.0046,3.239693,5.001826,1.751,0.500,0.01,0.7145,3.500,30,0
187.6872516,12.2015058,3325.2932,1133.1675,2.968750,5.000000,4.530,0.500,0.02,0.8896,3.500,75,0
187.7027127,12.1766789,3112.8509,792.0351,1.781250,5.000000,2.251,0.788,-2.54,0.6497,3.500,49,0
187.8226172,12.1422469,1465.3077,318.9231,0.609375,5.000000,2.139,0.970,-6.97,0.5466,3.500,28,0
187.8881191,12.3274707,565.2819,2863.9834,4.191528,4.993652,2.252,0.500,-1.13,0.7780,3.500,67,0
187.8808488,12.3274721,665.1796,2864.0018,4.207642,4.979492,2.217,0.500,-0.56,0.7744,3.500,63,0
187.7016978,12.3687372,3126.7962,3431.0033,2.378676,4.971110,1.806,0.500,-0.24,0.7232,3.500,19,0
187.7253096,12.2023674,2802.3586,1145.0069,2.234375,4.968750,1.686,1.017,3.43,0.3967,3.500,58,0
187.7815992,12.2843875,2028.9144,2272.0000,0.173621,4.945577,2.275,0.500,0.00,0.7802,3.500,8,0
187.8315792,12.2945220,1342.1664,2411.2526,1.892700,4.944702,5.012,0.582,-0.05,0.8838,3.500,63,0
187.9105139,12.2065931,257.5667,1203.0690,0.913300,4.943991,2.660,0.500,-0.91,0.8120,3.500,27,0
187.8671157,12.2609445,853.8781,1949.8824,0.340336,4.941878,2.869,0.578,-1.38,0.7985,3.500,17,0
187.7815337,12.1740584,2029.8143,756.0272,2.562634,4.938441,1.794,0.791,-2.74,0.5592,3.500,49,0
187.7936983,12.1517842,1862.6667,449.9697,0.515625,4.937500,2.487,0.742,-17.50,0.7018,3.500,30,0
187.7169792,12.1920733,2916.8231,1003.5611,1.088603,4.935059,2.335,0.784,1.05,0.6644,3.500,27,0
187.8120019,12.3416626,1611.1667,3058.9861,1.125000,4.921875,1.652,0.787,3.09,0.5238,3.500,30,0
187.6973527,12.1195428,3186.5000,6.9583,1.125000,4.921875,1.607,0.500,-0.16,0.6889,3.500,11,0
187.7843639,12.2493949,1990.9264,1791.1855,2.509142,4.921416,1.902,0.657,1.88,0.6547,3.500,46,0
187.8062302,12.2565564,1690.4731,1889.5874,0.467475,4.918866,3.195,0.802,5.19,0.7489,3.500,30,0
187.8028964,12.2552718,1736.2812,1871.9375,0.500000,4.911569,3.503,0.744,-1.14,0.7875,3.500,33,0
187.7686363,12.2843875,2207.0300,2272.0000,0.279348,4.906465,2.577,0.500,0.00,0.8060,3.500,9,0
187.7594023,12.1913805,2333.9098,994.0410,1.906250,4.902710,2.396,0.781,-1.24,0.6738,3.500,51,0
187.7053027,12.2438499,3077.2633,1714.9942,3.904063,4.893787,2.326,0.500,0.05,0.7850,3.500,47,0
187.9207004,12.1713363,117.6000,718.6250,1.250000,4.890625,3.314,0.891,9.30,0.7312,3.500,47,0
187.9095429,12.2432799,270.9088,1707.1634,0.416053,4.884693,1.749,1.042,0.44,0.4041,3.500,23,0
187.9156164,12.2050597,187.4561,1182.0000,3.515661,4.877627,3.548,0.500,0.00,0.8591,3.500,59,0
187.6803354,12.2844397,3420.3250,2272.7179,0.723103,4.876330,2.065,0.714,1.41,0.6544,3.500,27,0
187.8736718,12.3402175,763.7951,3039.1304,0.995240,4.875082,2.050,0.936,-3.03,0.5434,3.500,37,0
187.7477764,12.1496608,2493.6552,420.7931,1.812500,4.859361,2.286,1.029,-1.22,0.5500,3.500,55,0
187.7423136,12.2969782,2568.7164,2445.0018,7.200133,4.852085,1.978,0.500,-0.03,0.7473,3.500,40,0
187.7376865,12.1913713,2632.2953,993.9155,0.853048,4.846447,2.629,0.829,-0.26,0.6846,3.500,40,0
187.6813825,12.2843875,3405.9377,2272.0000,0.250501,4.841162,2.726,0.500,0.00,0.8166,3.500,9,0
187.9254270,12.2849399,52.6544,2279.5904,1.466478,4.838635,4.744,0.500,0.67,0.8946,3.500,34,0
187.7363315,12.3061468,2650.9136,2570.9831,2.186157,4.836548,5.650,0.500,0.02,0.9115,3.500,59,0
187.8384099,12.1777121,1248.3086,806.2310,0.813233,4.830849,2.016,0.798,1.39,0.6039,3.500,31,0
187.8369041,12.1195584,1269.0000,7.1724,0.453125,4.828125,1.722,0.698,0.00,0.5945,3.500,17,0
187.7774564,12.2294397,2085.8379,1516.9920,3.752090,4.811139,1.563,0.500,-0.25,0.6801,3.500,29,0
187.9208545,12.2357763,115.4820,1604.0604,1.626595,4.806811,2.914,0.613,0.32,0.7896,3.500,44,0
187.9192535,12.2421023,137.4816,1690.9822,0.626233,4.802615,2.311,1.170,0.86,0.4937,3.500,35,0
187.7426998,12.3170649,2563.4092,2721.0020,3.747342,4.798947,3.021,0.500,0.01,0.8345,3.500,57,0
187.8760453,12.2922585,731.1818,2380.1515,0.515625,4.796875,1.823,0.843,5.41,0.5373,3.500,25,0
187.6719469,12.2552700,3535.5872,1871.9116,0.210386,4.781672,2.858,0.501,1.66,0.8245,3.500,13,0
187.8269296,12.2431201,1406.0538,1704.9669,0.472844,4.781519,1.710,1.182,-27.14,0.3091,3.500,26,0
187.8687090,12.1515301,831.9859,446.4789,1.109375,4.781250,2.402,0.987,-2.45,0.5893,3.500,42,0
187.8666310,12.2637037,860.5377,1987.7946,0.451281,4.777769,2.519,0.747,-11.56,0.7036,3.500,24,0
187.8633437,12.2565045,905.7067,1888.8754,0.489944,4.776277,1.807,0.867,-1.78,0.5201,3.500,21,0
187.6811159,12.2851909,3409.6012,2283.0397,1.551230,4.775703,2.549,0.653,3.94,0.7438,3.500,39,0
187.7395915,12.2322072,2606.1190,1555.0191,4.828758,4.774807,4.747,0.500,0.36,0.8947,3.500,74,0
187.8735682,12.3260117,765.2178,2843.9356,3.109375,4.772949,9.217,0.500,0.01,0.9458,3.500,59,0
187.8786473,12.2793659,695.4285,2203.0005,2.529617,4.772822,2.694,0.500,0.16,0.8144,3.500,43,0
187.8982521,12.3412961,426.0500,3053.9500,0.625000,4.765625,2.304,0.536,2.60,0.7674,3.500,22,0
187.8098672,12.3516236,1640.4984,3195.8552,1.202506,4.751497,1.862,0.589,-2.80,0.6836,3.500,26,0
187.7098632,12.1484968,3014.6000,404.8000,0.390625,4.750000,2.237,0.773,-14.68,0.6545,3.500,22,0
187.8882992,12.3035286,562.8077,2535.0071,1.821203,4.741928,1.788,0.500,-0.13,0.7203,3.500,17,0
187.7679751,12.1771064,2216.1155,797.9079,1.360655,4.738315,2.266,0.638,0.55,0.7185,3.500,43,0
187.6678567,12.2420744,3591.7886,1690.5986,1.048302,4.735660,4.679,1.083,-1.16,0.7686,3.500,62,1
187.7080400,12.1523263,3039.6512,457.4186,0.671875,4.734375,2.448,0.946,-0.45,0.6138,3.500,34,0
187.6897349,12.1521628,3291.1724,455.1724,0.453125,4.734375,1.734,1.219,15.19,0.2967,3.500,28,0
187.7963081,12.3383158,1826.8068,3013.0000,5.773486,4.731730,1.983,0.500,0.00,0.7479,3.500,61,0
187.7471349,12.2023644,2502.4690,1144.9646,1.718750,4.718750,1.700,1.103,-2.77,0.3513,3.500,51,0
187.7380651,12.1428872,2627.0930,327.7209,0.671875,4.718750,2.164,1.150,6.44,0.4689,3.500,36,0
187.6748904,12.3199817,3495.1414,2761.0812,1.260176,4.716483,2.423,1.100,21.35,0.5462,3.500,36,0
187.8232400,12.2842829,1456.7500,2270.5625,0.250000,4.711784,2.777,0.500,-3.23,0.8199,3.500,14,0
187.6701569,12.1767856,3560.1818,793.5000,0.343750,4.708289,1.929,1.020,5.87,0.4714,3.500,23,0
187.6986991,12.2552402,3167.9994,1871.5031,0.517782,4.706118,2.238,0.982,0.00,0.5615,3.500,28,0
187.8012431,12.3249975,1758.9981,2830.0000,7.340199,4.700312,1.948,0.500,0.00,0.7434,3.500,62,0
187.8142858,12.2553025,1579.7858,1872.3584,0.354964,4.697034,4.083,0.500,-3.93,0.8775,3.500,19,0
187.9135925,12.2421638,215.2655,1691.8269,0.438563,4.691241,2.908,0.693,2.20,0.7618,3.500,23,0
187.7958277,12.1406856,1833.4077,297.4705,0.951940,4.688899,2.445,1.111,10.55,0.5458,3.500,47,0
187.8260231,12.2624885,1418.5094,1971.0971,0.410353,4.688265,1.611,0.688,0.06,0.5732,3.500,16,0
187.8561587,12.3444939,1004.4321,3097.8889,1.265625,4.687500,1.507,0.607,1.82,0.5973,3.500,23,0
187.9134684,12.1695484,216.9706,694.0588,0.531250,4.687500,2.749,0.639,-0.22,0.7676,3.500,27,0
187.7411985,12.2288649,2584.0382,1509.0945,2.746981,4.675451,3.129,0.500,0.18,0.8402,3.500,55,0
187.7516995,12.1523419,2439.7500,457.6333,0.937500,4.671875,2.593,0.854,-1.35,0.6708,3.500,41,0
187.7527280,12.1429032,2425.6176,327.9412,0.531250,4.671875,2.197,1.135,1.54,0.4834,3.500,32,0
187.6839737,12.1480886,3370.3333,399.1905,0.328125,4.671875,1.972,0.982,43.40,0.5022,3.500,19,0
187.8940312,12.2289528,484.0471,1510.3022,1.977751,4.653736,3.806,0.683,0.19,0.8206,3.500,65,0
187.7475557,12.1548476,2496.6875,492.0627,2.923093,4.650225,1.711,0.500,0.38,0.7078,3.500,36,0
187.7653258,12.2848938,2252.5178,2278.9575,1.778288,4.648769,1.078,0.500,0.03,0.5361,3.500,8,0
187.8471903,12.2016500,1127.6620,1135.1494,1.974655,4.647610,2.224,0.910,8.20,0.5906,3.500,38,0
187.7035485,12.1942184,3101.3669,1033.0349,3.725037,4.640406,1.466,0.500,0.27,0.6589,3.500,34,0
187.9246709,12.1325731,63.0428,186.0000,4.930474,4.629652,2.118,0.500,0.00,0.7639,3.500,55,0
187.8527007,12.2284998,1051.9468,1504.0776,0.400992,4.627785,4.108,0.500,0.70,0.8783,3.500,23,0
187.7744843,12.3383158,2126.6764,3013.0000,5.767004,4.621211,1.965,0.500,0.00,0.7456,3.500,62,0
187.7993981,12.2455400,1784.3497,1738.2174,2.649114,4.616295,2.074,0.669,0.82,0.6775,3.500,47,0
187.7161170,12.1950165,2928.6691,1044.0009,1.431837,4.609670,1.437,0.500,-1.29,0.6521,3.500,16,0
187.9028338,12.3402321,363.0954,3039.3301,0.809893,4.606702,2.062,0.928,-3.45,0.5502,3.500,33,0
187.7880462,12.1780580,1940.3294,810.9845,1.024925,4.604557,3.571,0.500,-1.51,0.8600,3.500,36,0
187.8196533,12.1446517,1506.0333,351.9667,0.468750,4.593750,1.951,0.812,16.02,0.5837,3.500,23,0
187.8145786,12.2842662,1575.7619,2270.3333,0.328125,4.584038,2.562,0.500,0.72,0.8048,3.500,17,0
187.8258638,12.1516510,1420.6977,448.1395,0.671875,4.578125,2.142,1.000,-1.93,0.5332,3.500,33,0
187.9086172,12.1623432,283.6286,595.0556,1.766440,4.573596,2.235,0.500,0.91,0.7763,3.500,29,0
187.8378583,12.2565108,1255.8885,1888.9614,0.550061,4.571288,1.920,1.289,-0.13,0.3284,3.500,31,0
187.7118188,12.2635678,2987.7290,1985.9273,1.285462,4.571013,2.172,0.722,0.06,0.6674,3.500,40,0
187.8818720,12.2549910,651.1197,1868.0784,2.627577,4.570359,1.655,0.500,0.42,0.6978,3.500,28,0
187.6931753,12.3295855,3243.8987,2893.0409,1.471069,4.566528,1.989,0.703,-1.12,0.6464,3.500,41,0
187.8376627,12.2284942,1258.5766,1504.0000,0.246525,4.564450,4.035,0.500,0.00,0.8761,3.500,14,0
187.7956732,12.1913798,1835.5312,994.0312,2.000000,4.562134,2.507,0.736,1.63,0.7065,3.500,51,0
187.8064205,12.2847689,1687.8585,2277.2403,0.706535,4.558157,1.693,0.915,-12.69,0.4593,3.500,30,0
187.9223786,12.2320603,94.5402,1553.0000,2.723866,4.556627,3.077,0.500,-0.01,0.8375,3.500,26,0
187.6755923,12.2552218,3485.4977,1871.2496,0.239756,4.552414,2.438,0.500,3.73,0.7949,3.500,12,0
187.7066023,12.1486274,3059.4054,406.5946,0.578125,4.546875,1.954,0.780,3.42,0.6011,3.500,27,0
187.8025729,12.1780547,1740.7261,810.9382,1.280588,4.541722,3.287,0.522,-2.10,0.8412,3.500,38,0
187.8634330,12.3444942,904.4800,3097.8933,1.171875,4.515625,1.500,0.602,-0.06,0.5989,3.500,22,0
187.6806984,12.2525209,3415.3380,1834.1390,2.303427,4.499397,3.073,0.608,-0.28,0.8022,3.500,54,0
187.9121231,12.2318420,235.4563,1550.0003,4.355523,4.494055,1.866,0.500,0.01,0.7321,3.500,38,0
187.7981843,12.1550691,1801.0273,495.1060,1.417524,4.487688,1.662,0.939,-3.98,0.4354,3.500,43,0
187.8266043,12.2565464,1410.5237,1889.4506,0.346734,4.487138,2.640,0.906,11.01,0.6568,3.500,21,0
187.8400115,12.2430506,1226.3020,1704.0115,0.270195,4.471117,1.820,0.837,-3.14,0.5399,3.500,16,0
187.7045561,12.2635822,3087.5220,1986.1261,0.829548,4.466259,1.911,0.697,-0.01,0.6354,3.500,27,0
187.7150083,12.3295881,2943.9036,2893.0771,1.092651,4.464233,1.965,0.748,-3.11,0.6196,3.500,35,0
187.7635244,12.2438501,2277.2696,1714.9977,3.457407,4.464149,2.436,0.500,0.07,0.7947,3.500,47,0
187.8169904,12.2604441,1542.6227,1943.0067,2.700889,4.456116,4.586,0.500,0.02,0.8910,3.500,68,0
187.7225737,12.1523282,2839.9522,457.4441,1.010818,4.453382,2.746,0.901,5.09,0.6718,3.500,43,0
187.7317676,12.1766622,2713.6234,791.8052,1.203125,4.453125,2.330,0.647,-3.97,0.7223,3.500,34,0
187.8790649,12.1407175,689.6915,297.9083,1.262939,4.452515,2.378,0.793,-1.26,0.6666,3.500,44,0
187.7895653,12.1701958,1919.4566,702.9540,0.699206,4.449000,2.695,0.500,0.22,0.8145,3.500,24,0
187.7896019,12.2469782,1918.9538,1757.9790,2.733185,4.448081,2.970,0.500,-0.64,0.8317,3.500,51,0
187.8809389,12.3260164,663.9416,2844.0000,2.406250,4.444458,8.146,0.500,0.00,0.9386,3.500,29,0
187.9273581,12.2636655,26.1203,1987.2701,0.519338,4.442504,2.188,0.750,0.78,0.6571,3.500,24,0
187.8139565,12.2455349,1584.3099,1738.1468,2.633291,4.441131,2.057,0.580,-0.16,0.7179,3.500,46,0
187.7351243,12.1766755,2667.5000,791.9872,1.218750,4.437500,2.386,0.664,4.56,0.7217,3.500,36,0
